image,severity_gs,severity_method,absolute_error,bias,iou,dice,precision,recall,f1
set_16_64_obj1,0.19684442165534333,0.25600884501986926,0.05916442336452593,0.05916442336452593,0.7081696383600282,0.8291561007253642,0.7333458513279506,0.9537634992131112,0.8291561007253642
set_16_64_obj2,0.04314146729254997,0.0462976983646275,0.003156231072077527,0.003156231072077527,0.7822725129655823,0.877837151473467,0.8479149632052331,0.9099484479543709,0.877837151473467
set_16_64_obj3,0.13998237918494358,0.24947043827091067,0.1094880590859671,0.1094880590859671,0.5578112698234169,0.7161474315006678,0.5589953600210396,0.9962169400736525,0.7161474315006678
set_16_67_obj0,0.07679541782934352,0.11696284329563812,0.04016742546629461,0.04016742546629461,0.6361381534073294,0.7776093382854544,0.6440858864892014,0.9809715050678907,0.7776093382854544
set_16_6_obj3,0.054457386691269746,0.17253834621150962,0.11808095952023988,0.11808095952023988,0.3154724244557517,0.47963365645809203,0.31550897456464005,0.9996329239023013,0.47963365645809203
set_16_71_obj3,0.07664325731870907,0.18594650043399352,0.10930324311528446,0.10930324311528446,0.39929358338239,0.5707073742412404,0.40297050710799914,0.9776588077833831,0.5707073742412404
set_16_75_obj0,0.007683168316831683,0.012805280528052805,0.005122112211221122,0.005122112211221122,0.5836734693877551,0.7371134020618557,0.5896907216494846,0.9828178694158075,0.7371134020618557
set_16_75_obj1,0.02033448192612427,0.032072807614365456,0.011738325688241187,0.011738325688241187,0.6112235717498875,0.7587073357995393,0.619867700729927,0.9776938298255082,0.7587073357995393
set_16_75_obj2,0.006139502039962339,0.007734857202636259,0.00159535516267392,0.00159535516267392,0.739344262295082,0.8501413760603205,0.7624683009298394,0.9605963791267306,0.8501413760603205
set_16_79_obj1,0.11154265619087894,0.12991608983062164,0.018373433639742698,0.018373433639742698,0.7233518665607626,0.8394708945937226,0.7801096453657701,0.9086101965479397,0.8394708945937226
set_16_7_obj2,0.024592128826656515,0.028766492284407592,0.004174363457751077,0.004174363457751077,0.83545408979935,0.9103513887298386,0.8442999297397101,0.9876146788990826,0.9103513887298386
set_16_86_obj0,0.10653473573724608,0.12868120093590782,0.022146465198661744,0.022146465198661744,0.8156171301641314,0.898446171953004,0.821133375929526,0.9918307696728613,0.898446171953004
