image,severity_gs,severity_method,absolute_error,bias,iou,dice,precision,recall,f1
set_15_25_obj2.png,0.03436312813300576,0.04988883118095716,0.015525703047951402,0.015525703047951402,0.6771701565358813,0.8075151515151515,0.6818633758334308,0.9899380147745606,0.8075151515151515
set_15_31_obj1.png,0.27206793206793206,0.11052947052947053,0.16153846153846152,-0.16153846153846152,0.36050751057313696,0.5299603387286954,0.9172279940632492,0.37263018749782584,0.5299603387286954
set_15_38_obj2.png,0.16257560279547922,0.18564965705112613,0.023074054255646903,0.023074054255646903,0.7228559967910149,0.8391368728871174,0.7869894839814136,0.8986854441363628,0.8391368728871174
set_15_6_obj0.png,0.032633148913478204,0.03691382815624583,0.004280679242767628,0.004280679242767628,0.7358323801601331,0.8478150178213077,0.7986569606681339,0.9034214221881782,0.8478150178213077
set_15_6_obj1.png,0.010852494962664454,0.015134230176603059,0.004281735213938605,0.004281735213938605,0.6985837065730541,0.8225484606613455,0.7061918746940773,0.9848122866894198,0.8225484606613455
set_15_6_obj2.png,0.02526910593784295,0.039918742849137226,0.014649636911294277,0.014649636911294277,0.5757746796861771,0.730783007378752,0.596689284043051,0.9426168915172796,0.730783007378752
set_15_6_obj3.png,0.03958082059846165,0.0459029719854913,0.0063221513870296495,0.0063221513870296495,0.8527313640063198,0.9205126879942116,0.8571222329162657,0.9940283513785021,0.9205126879942116
set_15_76_obj0.png,0.031488850036507844,0.032656096139547036,0.001167246103039192,0.001167246103039192,0.8167718066688802,0.899146280970159,0.8830769230769231,0.9158113067063767,0.899146280970159
set_15_77_obj0.png,0.0871460662749229,0.08808886213604906,0.0009427958611261666,0.0009427958611261666,0.7406283486263315,0.8509896431490621,0.8464356649617685,0.8555928888703956,0.8509896431490621
set_15_9_obj0.png,0.03149807645334636,0.029723375671714704,0.0017747007816316558,-0.0017747007816316558,0.87965783923131,0.9359765600648339,0.9639188495120699,0.9096086271658791,0.9359765600648339
set_15_9_obj1.png,0.021447025069131605,0.022706323756604828,0.0012592986874732232,0.0012592986874732232,0.6620647525962126,0.7966774478094678,0.7745854774156661,0.8200665859564165,0.7966774478094678
set_15_9_obj2.png,0.02679517753047165,0.02490726020137785,0.0018879173290938002,-0.0018879173290938002,0.6815943367189905,0.8106525121259266,0.8413753799392097,0.7820942963093767,0.8106525121259266
set_16_10_obj0.png,0.06732554876030002,0.05858302956356309,0.00874251919673693,-0.00874251919673693,0.6794763300510556,0.8091526125055895,0.8695287342307775,0.7566165962518956,0.8091526125055895
set_16_13_obj1.png,0.10066641867861732,0.07504984362975778,0.025616575048859544,-0.025616575048859544,0.6045920201294033,0.7535772489765288,0.8821855659288786,0.6576958795640061,0.7535772489765288
set_16_14_obj0.png,0.2068028891198065,0.18992640921247636,0.016876479907330127,-0.016876479907330127,0.7629710375316043,0.8655514143895024,0.9040069959862771,0.8302340619195302,0.8655514143895024
set_16_14_obj2.png,0.19699353091233116,0.14560176026095095,0.0513917706513802,-0.0513917706513802,0.6615888191664301,0.7963327768398557,0.9368700593431163,0.6924589307292858,0.7963327768398557
set_16_14_obj9.png,0.13757476481019507,0.07604971296324126,0.06152505184695381,-0.06152505184695381,0.4854873683935523,0.6536405205768554,0.9180416954846359,0.5074826588016822,0.6536405205768554
set_16_15_obj1.png,0.03652294088397826,0.03924362180301928,0.00272068091904102,0.00272068091904102,0.841560763778019,0.9139646981308736,0.882283036237342,0.9480064025322374,0.9139646981308736
set_16_15_obj2.png,0.13476563557143242,0.15676301047332955,0.021997374901897127,0.021997374901897127,0.8232444188683716,0.9030543687382656,0.8396949529999741,0.9767557445441264,0.9030543687382656
set_16_16_obj0.png,0.040766521342890216,0.04427202640459125,0.003505505061701032,0.003505505061701032,0.6363084856297869,0.7777365835573269,0.7469455880716591,0.811175290620393,0.7777365835573269
set_16_19_obj1.png,0.17388937324421194,0.2101898672866415,0.03630049404242955,0.03630049404242955,0.7588723272114276,0.8629078023128239,0.7883942685697695,0.9529765021782002,0.8629078023128239
set_16_28_obj0.png,0.19227933758082746,0.18345156595023723,0.008827771630590231,-0.008827771630590231,0.8468192042662702,0.9170569618401886,0.9391215579896814,0.8960053773766085,0.9170569618401886
set_16_29_obj0.png,0.14083984144874762,0.1556334380411851,0.01479359659243748,0.01479359659243748,0.8766318974160525,0.9342608943427777,0.8898582294754134,0.983327545656875,0.9342608943427777
set_16_2_obj1.png,0.07593430017132156,0.07123559933432837,0.004698700836993197,-0.004698700836993197,0.7294397824677663,0.843556150219832,0.871376636227722,0.817457154244719,0.843556150219832
set_16_38_obj0.png,0.04173926256077796,0.034734602917341977,0.0070046596434359815,-0.0070046596434359815,0.8029733118395128,0.8907212398172064,0.9805336832895888,0.8159810702584638,0.8907212398172064
set_16_39_obj3.png,0.008417152278595855,0.014055848279712471,0.005638696001116616,0.005638696001116616,0.5543404479975865,0.7132806055606774,0.5702094647013188,0.952195880295375,0.7132806055606774
set_16_40_obj0.png,0.17514392265013268,0.1524634733115575,0.022680449338575187,-0.022680449338575187,0.7704131066678411,0.8703201572178413,0.9350545221295702,0.8139686380345261,0.8703201572178413
set_16_44_obj4.png,0.0337075856578991,0.03357491127400577,0.00013267438389333308,-0.00013267438389333308,0.88347260909935,0.9381316243529702,0.9399851815263028,0.9362853628536285,0.9381316243529702
set_16_44_obj5.png,0.020242668129992075,0.016514672450286132,0.003727995679705942,-0.003727995679705942,0.7503110742430527,0.8573459715639811,0.9541139240506329,0.7783993115318416,0.8573459715639811
set_16_55_obj0.png,0.08537564338669311,0.1086949678109899,0.023319324424296795,0.023319324424296795,0.6796539745248962,0.8092785595522933,0.7224675982912171,0.9198008849557522,0.8092785595522933
set_16_60_obj3.png,0.10240038170349217,0.1873223921021057,0.08492201039861352,0.08492201039861352,0.5021463911525029,0.6685718437431886,0.5170243847623328,0.9457996436891873,0.6685718437431886
set_16_62_obj0.png,0.10384044012595335,0.09574445400072501,0.008095986125228341,-0.008095986125228341,0.8192950628482571,0.9006731008939065,0.9387527839643652,0.8655623245944281,0.9006731008939065
set_16_63_obj3.png,0.04429412641621944,0.08569369906579209,0.041399572649572655,0.041399572649572655,0.4415512847006957,0.61260572466192,0.4646274282400696,0.8988921609872388,0.61260572466192
set_16_64_obj0.png,0.14289368307784578,0.16073224082273457,0.017838557744888794,0.017838557744888794,0.8655737704918033,0.9279437609841827,0.876450736686147,0.9858650700574039,0.9279437609841827
set_16_64_obj1.png,0.19684442165534333,0.20022539845318976,0.0033809767978464356,0.0033809767978464356,0.7220523511697938,0.8385951224761572,0.8315149251740603,0.8457969284202529,0.8385951224761572
set_16_64_obj2.png,0.04314146729254997,0.04122974712295578,0.0019117201695941916,-0.0019117201695941916,0.8994353893682753,0.9470555243970835,0.9690118214162745,0.9260721728638807,0.9470555243970835
set_16_64_obj3.png,0.13998237918494358,0.15609417763281222,0.01611179844786864,0.01611179844786864,0.8035398230088495,0.8910696761530913,0.8450822625195148,0.9423501841312354,0.8910696761530913
set_16_67_obj0.png,0.07679541782934352,0.08388162725804083,0.00708620942869731,0.00708620942869731,0.8114910174683335,0.8959371143914812,0.8580933204937407,0.9372729011283228,0.8959371143914812
set_16_6_obj3.png,0.054457386691269746,0.06737349274080909,0.012916106049539341,0.012916106049539341,0.7468783302098262,0.8551005725969649,0.7731353275919783,0.9565061885265189,0.8551005725969649
set_16_71_obj3.png,0.07664325731870907,0.09249585733449064,0.01585260001578158,0.01585260001578158,0.6336407286030028,0.7757406111499884,0.709264630609111,0.8559662308246679,0.7757406111499884
set_16_75_obj0.png,0.007683168316831683,0.007751815181518152,6.864686468646859e-05,6.864686468646859e-05,0.9217619986850756,0.959288402326377,0.9550408719346049,0.963573883161512,0.959288402326377
set_16_75_obj1.png,0.02033448192612427,0.021069727629875117,0.0007352457037508482,0.0007352457037508482,0.8950276243093923,0.9446064139941691,0.928125,0.9616837560712358,0.9446064139941691
set_16_75_obj2.png,0.006139502039962339,0.0059956585416884615,0.0001438434982738773,-0.0001438434982738773,0.9434554973821989,0.9709051724137931,0.9825517993456925,0.9595314164004259,0.9709051724137931
set_16_79_obj1.png,0.11154265619087894,0.11414676489572437,0.002604108704845426,0.002604108704845426,0.883008356545961,0.9378698224852071,0.9271716876279614,0.9488177192457348,0.9378698224852071
set_16_7_obj2.png,0.024592128826656515,0.026021969344444916,0.0014298405177884006,0.0014298405177884006,0.8809082969432315,0.9366839397485188,0.9109497489252556,0.963914373088685,0.9366839397485188
set_16_86_obj0.png,0.10653473573724608,0.11630535085609324,0.009770615118847165,0.009770615118847165,0.8914820479315773,0.9426280824673476,0.9030337898307125,0.985853684569186,0.9426280824673476
